host,platform,email,url,acknowledgements,hiring,policy,encryption,languages
"alexandria.xtec.cat","https://moodle.org/security/report/","","alexandria.xtec.cat/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"aulari.esmuc.cat","https://moodle.org/security/report/","","aulari.esmuc.cat/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"aulari.esmuc.cat","https://moodle.org/security/report/","","aulari.esmuc.cat/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"bongo.cat","","eric@eric.gg","bongo.cat/.well-known/security.txt","","","","","de en,"
"catalunyapress.cat","","soporte@bigpress.net","catalunyapress.cat/.well-known/security.txt","","","","","en, es, gl"
"catalunyapress.cat","","soporte@bigpress.net","catalunyapress.cat/.well-known/security.txt","","","","","en, es, gl"
"chen.cat","","security@bitly.com","chen.cat/security.txt","","","","https://bitly.com/security_pgp.txt",""
"chen.cat","","security@bitly.com","chen.cat/security.txt","","","","https://bitly.com/security_pgp.txt",""
"gen.cat","","security@bitly.com","gen.cat/security.txt","","","","https://bitly.com/security_pgp.txt",""
"gen.cat","","security@bitly.com","gen.cat/security.txt","","","","https://bitly.com/security_pgp.txt",""
"google.cat","https://g.co/vulnz","security@google.com","google.cat/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"google.cat","https://g.co/vulnz","security@google.com","google.cat/.well-known/security.txt","","https://g.co/SecurityPrivacyEngJobs","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"monster.cat","","security@bitly.com","monster.cat/security.txt","","","","https://bitly.com/security_pgp.txt",""
"monster.cat","","security@bitly.com","monster.cat/security.txt","","","","https://bitly.com/security_pgp.txt",""
"odissea.xtec.cat","https://moodle.org/security/report/","","odissea.xtec.cat/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"telepotato.cat","https://hackerone.com/automattic/reports/new","","telepotato.cat/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"telepotato.cat","https://hackerone.com/automattic/reports/new","","telepotato.cat/.well-known/security.txt","https://hackerone.com/automattic/thanks","https://www.tumblr.com/jobs","https://hackerone.com/automattic","",""
"toprural.cat","","RespDisc@expedia.com","toprural.cat/.well-known/security.txt","","/security.txt HTTP/1.1  https://lifeatexpedia.com/ https://lifeatexpedia.com/GET","https://www.expediagroup.com/about/privacy-data-handling-requirements/","",""
"toprural.cat","","RespDisc@expedia.com","toprural.cat/security.txt","","/.well-known/security.txt HTTP/1.1  https://lifeatexpedia.com/ https://lifeatexpedia.com/GET","https://www.expediagroup.com/about/privacy-data-handling-requirements/","",""
"toprural.cat","","RespDisc@expedia.com","toprural.cat/security.txt","","/.well-known/security.txt HTTP/1.1  https://lifeatexpedia.com/ https://lifeatexpedia.com/GET","https://www.expediagroup.com/about/privacy-data-handling-requirements/","",""
"vilapress.cat","","soporte@bigpress.net","vilapress.cat/.well-known/security.txt","","","","","en, es, gl"
"vilapress.cat","","soporte@bigpress.net","vilapress.cat/.well-known/security.txt","","","","","en, es, gl"
"virtual.eapc.cat","https://moodle.org/security/report/","","virtual.eapc.cat/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"virtual.eapc.cat","https://moodle.org/security/report/","","virtual.eapc.cat/security.txt","https://moodle.org/security/","","https://docs.moodle.org/dev/Moodle_security_procedures","","en"
"xor.cat","https://twitter.com/xorcat","az@xor.cat","xor.cat/.well-known/security.txt","","","","https://keybase.io/xorcat https://xor.cat/key.asc openpgp4fpr:82424da992bde832b3366035f2d050d3a528a62c",""
"xor.cat","https://twitter.com/xorcat","az@xor.cat","xor.cat/.well-known/security.txt","","","","https://keybase.io/xorcat https://xor.cat/key.asc openpgp4fpr:82424da992bde832b3366035f2d050d3a528a62c",""
"youtube.cat","https://g.co/vulnz","security@google.com","youtube.cat/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
"youtube.cat","https://g.co/vulnz","security@google.com","youtube.cat/.well-known/security.txt","","","https://g.co/vrp","https://services.google.com/corporate/publickey.txt",""
